	movie_id	user_id	sentiment	review
3334	372	698	0	je vois pas du tout ce que tout le monde a avec cette série , c'est crédible de rien , on n'y croit pas du tout , c'est vu et revue ce theme la , une personne qui peut voler , une autres qui se téléporte , on l'a vu mille fois au cinéma , et je vois pas pourquoi ils épiloguerai sur ça , on peut pas dire que la série bouge beaucoup , on s'ennui a mourir , la série était présenté comme un chef d'oeuvre a la télévision , et bien a mon image , la série est une daube .
3335	201	109	0	la seule série où les ados ( c'est là qu'on remarque que c'est bidon ) se posent des questions existentielles du genre `` est-ce le moment ou non de commencer une histoire peut-être éphémère ou durable avec untel ? '' . des questions interminables qui durent et qui durent ! ! franchement les ados de dawson sont les seuls à se poser tant de questions . en plus , ça n'avance à rien . je trouve ça vraiment nullissime ! ça ne bouge pas , c'est juste un bon somnifère ! !
3336	432	17	0	tous ces jeudis taché par elle ... pourquoi ne pas inversé avec la méthode cauet ? on se coucherait tous plus tôt ^^
3337	11	167	0	vive les états unis et le putain de patriotisme américain . plus nulle comme série tu meurs . a mon avis c'est un pote à bush qui a fait la série c'est obligé
3338	79	12	1	j'ai perdu la force de regarder des series et je l'ai retrouvé avec cette série attractive de science fiction , assez rare , surtout quand on veut de la qualité . les personnages sont attachants , les rebondissements sont géniaux et on a envie de voir la suite .
3339	208	34	0	une série minable pour des collégiens en manque d'histoires sans intérêts , d'autant plus que cette série est bourrée de clichés américains comme les pom-pom girls , les cours de chimie , les gars qui se la pètent avec leur voiture à 16 ans ... un bon cocktail de niaiseries pour passer un moment ennuyeux : simplement nul .
3340	214	387	1	au départ cette série ne me disait vraiment pas . mais étant fan de séries je m'y suis mise . un épisode , deux , trois et puis je ne m'arrêtais plus . une série à part qui est drôle avec des personnages si attachants . qui ne se sent pas proche d'un des personnages à un moment ou un autre . a regarder vraiment .
3341	304	101	0	voilà le genre de série qui me fait rire , mais pas dans le bon sens . avec tout ces acteurs plus minable les uns que les autres , interprétant des personnages sans aucun relief , on a envie de casser notre télévision . les scénaristes doivent se battre pour écrire le truc le plus débile qui soit . les personnages sont tous beaux , ils n'ont jamais fait une lessive , ils se retrouvent dans des situations aussi réaliste que l'est matrix . je me demande si eux font partie du même monde que nous ... coup de chapeau aux gros plans de dernières secondes nous laissant dans un suspense aussi flippant qu'un discours de benoît xvi . je vous l'ai dit , une bonne dose de cyanure et ça passera mieux .
3342	304	79	0	8397 épisodes de cette série ... ils sont fous ! ma grand mère regardait ça quand j'étais plus petit et j'ai donc vu pas mal d'épisodes et c'est à mourir de rire tellement c'est minable ! comment on peut avoir des idées aussi pourries pour une série ? les scénarios s'enchaînent et se ressemblent et pourtant voilà des années que ça continue ! il y en a marre de cette série , vivement qu'elle s'arrête . a éviter à tout prix !
3343	590	22	1	vraiment génial ! ! même si des fois c'est difficile à suivre ( oui j'ai toujours été nulle en maths ! ! ) on n'en tient pas compte ! cette série redonne le goût des maths . a ce qui paraît , aux usa ça a été un tel carton que ça a entraîné chez les jeunes un retour aux maths , qui apparaissent plus concrètes et surtout plus utiles ! ! oui parce que les épisodes sont tirés d'enquêtes où les maths ont réellement été mises à contribution ! je sais c'est dur à croire ...
3344	689	121	0	c'est exprès que cette série s'appelle ris ? c'est un diminutif de `` risible '' ? nan mais je pose quand même la question car je me demandais en voyant cette série si ce n'était pas une parodie ... c'est tellement nul que c'en est marrant finalement ! dites les enfants qui voulez jouer aux super scénaristes , restez dans votre cour et laissez les américains nous faire frissonner ( eux ! ) avec d'excellentes séries .
3345	327	37	1	j'adore cette série ! ! j'aimerez trouver les coffrets a un prix resonable vous savez ou je peux en trouver ? je veux acheter les 4 saisons sa serait sympa de repondre ! ! merci
3346	663	4	0	série de super héros sympatique , mais répétitive . cette série a certainement été créée après le premier film les 4 fantastiques au cinéma et franchement , ça pue le commercial .
3347	277	63	1	jamais une série n'aura plongé le spectateur aussi près du crime ! chaque seconde de la série est un délice et on se prend au jeu à chaque épisode . l'équipe d'acteurs est évidemment très bien choisie et rend les scènes d'investigation plus vraies que nature . une série incontournable tout simplement !
3348	266	1	1	la série culte du `` samedi est à vous '' . sur fonds de guerre froide , david vincent doit faire face à un ennemi invisible , en dehors du célèbre défaut de l'auriculaire sur certains envahisseurs . construite comme la série , `` le fugitif '' , avec des actes et un épilogue , un héros ordinaire , ( un architecte , le héros du fugitif était médecin ) confronté à chaque épisode à des envahisseurs s'infiltrant dans les organes comme l'armée ou la police et doit faire face à l'incrédulité des humains . le petit jeu de chaque début d'épisodes présentant les acteurs est de trouver les envahisseurs parmi les humains . on retrouve des acteurs comme dana elcar ( têtes brulées , mc gyver ) , richard anderson ( le fameux oscar goldman ) , jack lord ( hawai police d'état ) , peter graves ( mission impossible ) , roddy mc dowall ( planète des singes ) , ed hasner ( lou grant ) , etc ... l'épisode avec richard anderson vous permet de voir les envahisseurs sous leur forme originale . a ne pas rater . le pilote est excellent et on ressent bien l'atmosphère de suspens . on voit déjà que les envahisseurs `` nettoient '' très rapidement le lieu où ils se régénèrent . cela devient récurrent par la suite . le must est lorsque david vincent leur tire dessus quand ils disparaissent dans un éclat rouge . il ne faut pas trop regarder les effets spéciaux . on voit également la personnalité des envahisseurs que l'on peut décomposer en : ouvriers avec le regard froid , en combinaison , agents infiltrants que l'on ne peut pas distinguer en dehors de l'auriculaire pour certains . le chef , personnalité forte , que les envahisseurs protègent en dépit de leur vie . tout ceci semblable à une ruche , d'ailleurs voir l'épisode des spores . a noter aussi l'épisode où david vincent est retenu captif dans une maison , scénario identique à la mort aux trousses de hitchcock . on retrouve d'ailleurs dans de nombreux épisodes des femmes blondes & froides comme les héroines `` d'alfred '' le must de la série culte que je vous recommande .
3349	633	22	1	une tranche de vie en immersion dans la métropole phocéenne , agrémentée de petits polars , certes ce n'est pas toujours réaliste , mais on a toujours ce petit zeste d'humour et cette pincée de bonne humeur qui vous relancent après une journée chargée !
3350	372	685	0	les 23 épisodes n'auront été qu'une lente descente aux enfers ... .. j'enregistrais la série et je regardais les épiosdes quand il y n'y avait rien d'autre d'interessant mais comme beaucoup j'esperais que la fin me fasse changer d'avis ... . et là cela a été l'apothéose de la déception ... ... ... . merci pour cette fin qui m'aidera ne pas tomber dans le piège de heroes saison 2
3351	11	26	1	je trouve que cette série est d'une très grande qualité . moi qui suis catholique , je ne peux m'empêcher de suivre la vie de ces `` protestants '' . on trouve dans cette série tous les thèmes de la vie , les problèmes , les joies et les peines ... tout est retranscrit à merveille par les scénaristes et parfaitement interprété par les acteurs . il est vrai que la série se perdait un peu avec tous les personnages extra-familiaux de la saison huit , mais tout est maintenant revenu à la normale et c'est toujours parfait !
3352	234	29	0	une série assez lamentable avec l'insupportable jane seymour . l'histoire n'est pas bien passionnante .
3353	487	1167	0	j'ai beaucoup aimé la première saison et j'attendais la deuxième avec impatience mais quelle déception ! les situations n'ont pas de vraisemblance , tout se répète et les flash-back deviennent rasants . mais où est passé le réalisateur ?
3354	302	19	0	la série est vraiment nul à chier avec des acteurs très vieux et parfois mal dans eur peau.en bref une série qui un peu trop pour une famille de riche et qui pauvre au niveau scénario.en gros c'est du n'importe quoi et puis on s'ennuie au bout de 5 minute d'un épisode et les blagues par vraiment marrantes .
3355	626	24	0	a consommer avec modération sous peine d'indigestion car la série est surtout ciblée pour un public très jeune d'où quelques scènes bourrées de bons sentiments et de leçons de morales un peu niaises à l'image des paroles du générique . pour le choix de l'actrice principale , je trouve très encourageant qu'une jeune fille ronde puisse être choisie pour être l'héroïne d'une série télé : la france devrait en prendre de la graine . pour le reste c'est dingue , c'est drôle , c'est bon enfant mais pas au point de rendre accro . les scénarii sont hyperprévisibles et les personnages très caricaturaux mais , même si en plus on a une impression de déjà-vu , la série est divertissante ... grâce à l'interprétation de l'actrice principale surtout mais également grâce à l'interprétation de ses `` camarades de jeu '' .
3356	185	51	0	on avait déjà plus belle la vie , mais apparemment ça ne suffisait pas . donc on a droit à ça ... coeur océan ! la série française étant déjà au plus bas , il a fallut encore en rajouter . cette série explose plusieurs paliers de nullité de façon incroyable . les scénarios et dialogues sont sans intérêt , les histoires de coeur de ces ados sont plates , bourrées de bons sentiments avec des `` je t'aimeeuuu . je ferai n'importe quoi pour toieuuu . '' c'est neuneu et sans aucune originalité . la mise en scène est affreuse avec cette pauvre image dv très laide . les zooms utilisés pour certains plans sont pitoyables . ils essayent de créer des effets de style , mais quand on n'a pas de talent et 3 francs six sous en poche , le résultat est risible car tellement mauvais . en tout cas je suis sûr que si je m'amusais à filmer mon slip , je réaliserais quelque chose de plus original et intéressant . le niveau des séries françaises est vraiment bas , et il ne va pas en s'améliorant .
3357	90	13	1	c'était une série trop top à l'époque , j'ai grandi avec cette série . j'attendais avec impatience les rediffusions . maintenant que je peux les revoir , je suis très émue et regarde cela d'un autre point de vue .
3358	348	33	1	ou ! excellantissime ce pilot ! je me réjouis déjà de voir la suite . une idée simple , mais fallait y penser ! 4 étoiles dans hésité !
3359	605	16	1	magnifique ... malheureusement je ne peux mettre que 4 étoiles , une 5ème aurait été amplement méritée ! superbe photo , réalisation qui remue , des effets de folie , tous les personnages sont attachants , un épisode = une situation ! petite préférence pour l'épisode 11 ( la scène avec le môme à évacuer prend bien aux tripes ( mes tripes ) ) ... une dernière chose , la `` musique '' colle vraiment bien à la série ! la seule mauvaise critique que je peux émettre : il n'y aura pas de saison 2 ( snif snif ) .
3360	99	18	0	cette série ne mérite pas plus de 3 étoiles mais uniquement si on retire `` blade '' et encore ... il manque l'atmosphère vampirique . blade est insupportable , pire que dans le dernier film ( trimachin ) . un blade qui a enfin un ennemi à sa hauteur dans le pilote mais qui bizarrement disparaît très vite sous une excuse bidon ... le `` véritable plan '' de marcus est découvert mystérieusement par blade sans la moindre logique . et la fille qui bosse pour lui est niaise au possible , on se demande pourquoi l'asiatique qui bosse pour blade le sauve tellement ce personnage ne mérite aucune aide ( premièrement il s'en sort toujours même contre satan en personne et deuxièmement cette asiatique doit adorer être traitée comme un chien ) . blade me soûle et c'est dommage car les autres personnages ont du charme . un daywalker qui voit tout , entend tout , trouve toujours tout le monde sans problème ( il doit être médium ) et se trouve toujours au bon endroit au bon moment ... lassant au possible ( je rêve souvent de voir blade tomber en cendres , surtout depuis le troisième film et renforcé par cette série ) . la maison des lycans ... j'ai toujours pas vu de loup ! dire que la série le clan des maudits ( kindred ) a existé et n'a pas trouvé de public . pourtant l'univers de la mascarade jyhad est bien plus passionnant et moins grotesque ( les vampires de blade sont sensibles à presque tout ( ail ? l'argent ? pathétique des vampires de plus de 200 ans qui se font tuer par un coup de sabre de blade ! ) .
3361	424	1	1	perso j'adore . je préfère largement joey à friends . je suis triste qu'il ait eu que deux saisons . moi je trouve qu'il y a d'excelents acteurs et d'excelents dialogues .
3362	636	1	0	ah ! que les paysages sont beaux ! ah ! que les acteurs sont beaux ! ah ! que les actrices sont belles ! et c'est tout ! cette série est navrante de stupidité . elle me rappelle les romans photos que dévoraient mes cousines dans les années 50 ... une interminable intrigue centrale - une méga-pollution - sur laquelle viennent se greffer des mini-intrigues ... sortez les mouchoirs ! le procédé est éfficace ... fr3 donne dans la facilité et cible peut-être les téléspectateurs de tf1 , ce qui n'est pas une référence ! question de niveau !
3363	330	119	1	des friands j'en mange tous les semaines à la sodex ... ah c'est pas de cela qu'on parle ? ah les friends . cultissime . what else ? nespresso . non , je sais , c'est pas drôle . bref , une histoire d'un groupe d'amis qui se développe tout au long des années . le couple joey / chandler me fera toujours rire . ils sont phénoménals . dommage que leurs voix françaises aient changées vers les dernières saisons . c'est plus la même chose lorqu'on s'est habitué à un certain style de voix . du coup , on n'a pas d'autre choix que de passer à la version original ( ce qui n'est pas plus mauvais après tout ) pour garder intact le charme de cette série .
3364	525	9	0	j'ai vu le premier épisode et je peux vous dire que je n'ai pas du tout aimé . il y a beaucoup mieux . je trouve cette série pathétique . peut-être que la suite sera meilleure , je verrai mais pour l'instant c'est plus que nul !
3365	216	280	0	que peut t'on dire de cette série : alors , c'est plat , c'est nul c'est mal joué , c'est horrible , c'est pitoyable , c'est indescriptible , c'est un suplice de regarder ça ! 1 épisode m'a suffit pour me dégouter de cette série .
3366	559	157	1	certes direz-vous `` encore des experts ? ! ? ! '' . de prime abord il y paraîtrait . que nenni ! cette version est tout d'abord intéressante , car elle trouve sa trame dans la marine et l'armée , institutions où les portes se ferment , les secrets se gardent et les secrets d'états jouent les trublions . malgré cela la bande de gibbs , est , mine de rien , efficace et très drôle avec la rivalité mcguee-dinozzo-kate innarétable . excellent .
3367	11	116	0	une serie completement niaise ( encore plus que dawson ! ! ) qui presente beaucoup de clichés et peu d'interet ( voir pas du tout non ? )
3368	650	918	1	superbe série , on accroche tout de suite dès le 1er épisode ! les acteurs jouent bien , l'intrigue est bonne , tout y est . un bon suspense qui nous tient jusqu'au prochain épisode ... bref une série à mater sans plus attendre !
3369	187	74	1	produit par jerry bruckheimer ( déjà aux commandes de csi ) , cold case est l'une de ses nombreuses séries policières qu'on prend plaisir à suivre , surtout du à la pétillante lilly rush.les épisodes sont en plus rythmés par une bo assez remarquable , illustrant parfaitement les tendances musicales liées à l'époque traitée .
3370	177	4	1	série que j'ai découvert il y a près d'un an , j'ai tout de suite accroché . un personnage principal brenda leigh johnson très attachant par son côté gourmand , et quelque peu godiche . humour , enquêtes proches de la réalité , une équipe de choc . série à regarder vous allez l'adorer ! ! !
3371	372	567	1	beaucoup comparent heroes à lost pour son casting important et où les personnages n'ont rien en commun et ne se connaissaient pas au début . mais c'est tout autre chose ! ! ! ! un casting d'acteurs très intéressants , un scénario qui accroche et un fil conducteur qui tient en haleine . je n'ai vu que quelques episodes mais j'attend la suite avec impatience ! ! ! ! ! a voir
3372	41	16	0	le truc c'est que tu te lève le matin tu regardes ça et tu te rendors direct ! !
3373	633	365	0	je suis vraiment étonnée que cette `` série '' puisse avoir 3 étoiles de moyenne ... de mauvais acteurs , pas d'histoire , des dialogues navrants ... je n'arrive pas à comprendre qu'on puisse regarder un truc pareil !
3374	216	261	0	c'est nul mais nul mais alor plus nul que sa faut trouver , a croire que tou le monde peu etre comdien .
3375	426	7	0	je ne sais méme pas pourquoi je lui laisse 1 étoile . j'ai souffert pendant 3 épisode en me disant qu'il ne fallait pas se fier que au 1er comme pour d'autres serie . mais j'ai beau adoré les serie et etre bon publique en ce qui concerne les series américaines , la je peut pas . cette serie est aussi rapide que les feux de l'amour ou derrick . heureusement qu'elle a pas durée , cela laisse la place pour de vrai serie .
3376	53	5	0	avec cette série , nous découvrons la face d'ab dite opportuniste : on est en 94 , le grunge est à l'appogée de son succès , alors ab fait porter du jean à ses acteurs de la tête aux pieds et renouvelle son générique en rock fm bien dégueulbif ... mais vu que porry est incapable de piger son époque , le tout est à côté de la plaque et on nage en plein dans ce désormais célèbre concept de nullité totale prpre à ab .
3377	201	108	0	série bien terne et bien creuse . les ados s'interrogent sur des questions existentielles qui finalement n'est que de la philosophie de bas étage . ils ont tous les soucis du monde , sont rarement heureux et ça dure pendant des épisodes : `` j'ai perdu mon chien , est ce que la terre continuera à tourner sans lui ? je vais en profiter pour tout remettre en cause dans ma vie , mes études , mes amours , mes parents et spielberg '' affligeant .
3378	10	183	0	ca commence comme du x-files et ça vire au buffy de bas étages ... a voir pour une première saison interessante , c'est tout . la seconde montre déjà de gros signe de faiblesses , ne tenant la route que 6 épisodes . après ça devient carrément chiant . une bonne idée qui devient un résultat toujours plus décevant à chaque épisode . dommage .
3379	169	5	0	j'ai regardé cette série le premier jour , mais je n'ai pas tenu bien longtemps ... france 2 voulait peut-être faire aussi bien que france 3 avec pblv , mais c'est raté ... la mise en scène est digne de `` sous le soleil '' ou encore `` les vacances de l'amour '' , avec des thèmes extrêmement récurrents et des costumes - plutôt pour les mannequins - trop aseptisés . et moi , quand je ne ressens aucune émotion devant une série , je zappe ...
3380	438	34	1	une série tro geniale ki jesper va continuer pendan lonten mem si il ni a ke 6 saison de prévu
3381	487	1240	0	nous sommes le 15 avril 2006. week-end de 3 jours , je vais en profiter pour regarder la saison 1 de lost que je n'avais pas pu voir l'été dernier . j'ai regardé 4 épisodes . j'ai fait un premier bilan . 10 minutes plus tard , je rendais les dvd à la personne qui me les avait prêtés . cette saison 1 contient 20 épisodes et en 1 épisode de 2 heures , je pouvais résumer la saison 1 sans problème . un peu déçu par cette série qui a fait la couverture de tous les magazines chaque semaine de l'année . vivement la 5ème saison pour qu'on avance dans l'intrigue ! ! !
3382	327	594	0	je trouve que cette serie n'a vraiment aucun interêt ! pas d'intrigue , pas de suspens , pas d'action mais rien que des amourettes de teenagers américain valsées par d'innombrables conflits de jalousies entre les différents protagonistes !
3383	650	1158	0	je pense que si je n'avais pas vu oz ( qui restera indéniablement la série traitant le sujet de l'univers carcéral ) j'aurais certainement mis 3 étoiles à prison break . les sentiments et la frustration des détenus , le réalisme sont peu traités au profit de l'action made in us et de retournements de situations improbables ... la comparaison avec oz rend prison break risible ... s'il y a comparaison ( peut-on comparer `` xxx '' ou `` fast and furious '' avec un film d'auteur ) .
3384	438	41	1	kaamelott c'est la révélation ! ! ! ! ! ! ! ! la série que j'osais même pas espérer ! ! ! ! ! ! et en + c'est français ! ! ! je suis un énooooorme fan acharné depuis le début que ça existe et vraiment là alexandre astier est le maitre ! ! ! ! ! ! ! ! ! ! c'est un génie totalement inégalé personne pourra jamais faire mieux que lui et dire qu'y a 3 films à venir en + de 2 autres livres ! ! ! le bonheuuuur total ! ! ! ! ! ! vive alexandre astier vive kaamelott ! ! ! ! ! ! !
3385	500	15	1	j'adore cette série je trouve que c'est trop marrant .
3386	614	31	0	encore en remake a la sauce française d'une série américaine à succès . encore une fois , il est clair qu'on ne peut pas rivaliser avec l'oncle sam . certes les épisodes sont construits sur le modèle américain , mais le jeu des acteurs laisse parfois à désirer et les musique , l'ambiance , la qualité d'image sont loin du niveau attendu pour une `` grosse '' production française . sérieusement , au lieu de chercher à refaire une série américaine , on pourrait innover , chercher à innover du moins , on en a les moyens financiers et même nos scénaristes sont bons , y a qu'à voir au cinéma on fait de bons trucs . et dire que l'imitation de grey 's anatomy va montrer le bout de son nez bientôt ...
3387	506	10	1	y a t-il déja eu un épisode durant lequel je n'ai pas rigolé ? propablement pas .
3388	565	1	1	excellent !
3389	188	44	0	et voici une série qui a marquée son époque . la grande originalité de cette série policière vient bien entendu du personnage de l'inspecteur columbo . habillé de manière plus que négligée , vieil homme rabougri . il crée un personnage qui met en confiance les meurtriers et sait trouver les éléments qui ne colle pas dans la manière dont est supposé avoir lieu le meurtre . volontiers collant avec les suspects , il va souvent jusqu'à les pousser à bout et leur faire commettre des erreurs qui révèleront leur culpabilité . néanmoins , le principal reproche à faire à la série , est le fait que l'on connaît le meurtrier et la manière dont le crime s'est produit dès le début de l'épisode , se qui gâche automatiquement toute forme de suspense et d'interrogation , tout ce qui fait l'intérêt des enquêtes de police , les célèbres whodunit . une série qui se laisse gentiment regarder même si elle a un peu vieillit .
3390	330	481	1	friends est la série que j'ai sans doute le plus regardé . j'ai dû la voir , la revoir et la re-revoir des millions de fois . je pense même connaître quelques épisodes par coeur . je crois bien que c'est la seule série que je ne me lasse pas de revoir . c'est une série pétillante ! chaque épisode nous fait rire ! léger bémol : le spin-off joey , qui démontre bien que cette série a besoin de tout ses personnages , du plus connu comme joey jusqu'au plus crétin comme gunter .
3391	179	1	1	la meilleure série d'action sur petit écran de télé avec des bons acteurs.une série allemande avec comme musique de générique : hunting cows -death of a clown et le personnage de max est terriblement excellent . les épisodes sont relativements toujours aussi intéressant avec des explosions d'une raretées pour une série télé .
3392	327	201	1	les frères scott , c'est une super série , un peu de suspense ( en général en fin d'épisode ) , des personnages attachants , de supers acteurs , et un scénario plutôt réussi , en particulier celui de la 3ème saison . une seule chose à dire : vive les frères scott !
3393	214	70	1	trop bien j'en peut plus de cette série : d j'en suis dingue : d de mieu en mieu ! ! et les épisode 3x07 et 4x10 ne font qaranger la séri c les meilleur surtout la tornade : ) : ) : ) j'adore trop de trop
3394	5	10	1	basé sur le temps réel ( ou quasi réel ) , 24 heures chrono est avant tout un concept qui se montre aussi efficace qu'addictif . filmé camera sur l'épaule sans fioriture , la serie se montre rythmé en diable avec un scénario truffé de rebondissements dont les invraisemblances sont vite effacés par une l'action omniprésente qui prend aux trippes . rajoutez à cela un casting solide mené par kiefer sutherland et surtout un héros surhumain charismatique , veritable machine à tuer n'ayant pas le temps pour les remords , et vous obtiendrez une vraie serie culte
3395	487	387	1	j'adore cette série ! je trouve que c'est la meilleure série de tous les temps . il y a tellement de suspense , d'émotion . l'histoire est très bien menée et les personnages sont fantastiques ! en particulier jack shephard et surtout charlie pace qui est vraiment mon préféré . son personnage est si complexe , l'épisode sur lui dans la saison deux est génial . bien sûr c'est vrai qu'il y a beaucoup de questions et peu de réponses mais c'est justement ça qui est fantastique . il y a tant de mystères , de choses , de phénomènes inexplicables ... bref c'est un pur moment de plaisir pour moi de regarder cette série . je ne raterai un épisode sous aucun prétexte et je ne me lasse pas de revoir cette série !
3396	559	101	1	c'est une série impressionante ! ! les personnages sont géniaux et attachants , les acteurs aussi et les sénarios sont formidable ! ! c'est de loin ma série préférée . bravo ! !
3397	304	91	0	tout est mauvais dans cette série , et pourtant elle passe toujours et depuis plus d'une décennie . regardez un épisode en juillet et un autre l'année suivante à la même période , vous aurez l'impression d'avoir raté 20 minutes ...
3398	500	41	1	une serie un peu folle on pourrait le dire , mais vraiment et delicieusement drôle . un père machiavelique qui oblige ses enfants à obeir à ses lois et la desobeissance entraine au celebre `` ruses et cruautés mentales signées mikeal kyle '' . a voir d'urgence ...
3399	593	1	1	cette série est très bien ficelée , on accroche dès le début . il y a de la matière , le seul hic : y'a pas d'fin . ils auraient au moins pu faire un effort et rajouter 2 ou 3 épisodes pour ne pas laisser les téléspectateurs ainsi , c'est vraiment dommage .
3400	187	81	1	très bonne série , portée par de très bons acteurs et des scénarios très intelligents qui sont traités avec beaucoup d'émotion . aucun épisode n'est ennuyeux et malgré que les affaires sont classées ( et on pourrait le penser plus très interessante ) l'enquète nous tient en halène pendant tout l'épisode .
3401	372	671	0	j'ai longtemps hésité pour la note à donner . j'adore l'idée général de la série qui me donne envie de la regarder jusqu'au bout malgré ses trop nombreux défauts : un pilote misérable qui manque de rythme et prête à sourire , une réalisation complètement absente , un manque de finesse aussi , tout est trop brut , sans deuxième sens et surtout , surtout la voix off d'entrée et de sortie d'épisode qui débite des propos sans cohérence n'apportant aucune valeur ajoutée ( j'ai à chaque fois l'impression d'entendre des paroles débitées par un poivreau en fin de soirée trop alcoolisée ... ) . on a de cesse également de nous dire que les heroes proviennent de tous les pays du monde si on met à part le chercheur indien , tous sont bizarrement américains ... mais pourtant j'aime bien cette série . pourquoi ? peut-être me manque-t-il la culture 4400 ou x-men , pour prendre du recul . j'aime à penser que le succés de cette première saison permettra aux créateurs d'en creer une deuxième à la hauteur de leurs ambitions . je reverrai alors ma critique . l'idée pourtant très prometteuse se noie dans un trop plein de superfcialité . c'est bien dommage . vivement la saison 2 !
3402	167	20	0	très proche de `` reaper '' par son ton mollasson , ses acteurs fades et un scénario plus que léger impliquant `` monsieurtoutlemonde '' dans des missions fabuleuses ... situations et vannes très faciles à comprendre par la cible . le public visé ? le même , justement : l'ado moyen pas en recherche de truc compliqué . nul ...
3403	58	11	1	série géniale , dommage 53 épisodes c'est court . complétement décallée , complétement dingue , toujours drole .
3404	97	5	1	les fous-rires , vous connaissez ? je me rappelle ceux que j'ai eu en regardant le diner de cons , ou celui dans les bonzés font du ski lorsque la bande d'allumés goûtent à l'alcool fort des montagnards ( avé la grenouille dedans ) . black books , c'est bien la seule série comique qui m'a donné de véritables fous-rires . ils sont complètement jetés dans cette librairie . et c'est du pur 'british humor ' exceptionnel . bonne nouvelle , elle va être diffusée sur tmc à partir du 6 aout 2007 à 20h00 alors si vous voulez voir une série géniale et rafraîchissante ( et complètement dingue ) , regardez black books . j'adooooore !
3405	650	606	1	aucun réalisateur n'avait réussi à garder son public en haleine comme cela ! les acteurs interprètent leurs rôles à merveille et ils apportent tous à leur façon leur charme . cette série pourrait durer des années , je serais toujours là pour la regarder !
3406	671	14	0	découverte ce week end de la seule série jusqu'à présent dont je n'essaierais même pas de voir le deuxième épisode : reaper l'histoire : le jour de ses 21ans un jeune découvre que ses parents ont vendu son âme au diable avant sa naissance . mais , `` the devil '' , ne veut pas le tuer et l'emmener en enfer , non , il voudrait que notre héros rattrappe tous les petits filous qui se sont enfuis de l'enfer . seulement voilà , notre héros n'est pas loin d'être complètement débile , et il entraine avec lui son meilleur ami ( qui lui , l'est , débile ) les situations sont plus improbables les unes que les autres , et cela , avant même l'apparition de monsieur the devil . les acteurs ont un jeux ... .inexistant bref , pour moi , c'est vraiment un truc bizarre , et ça me plait pas .
3407	414	6	1	cette série est vraiment bien , elle n'est pas nouvelle du genre , mais mériterait d'être plus exploité ! dommage , qu'il n'y ait pas eu plus de saisons et qu'on ne lui ait pas laissé sa chance !
3408	619	31	0	trop de ressemblance avec 'un , dos , tres ' . l'histoire n'est pas très bien recherchée . je pensais que ça serait mieux que cela .
3409	425	34	0	cette série est décevante . l'idée de départ était très bonne , pleine de mystère et le pilote nous accroche direct . mais voila , après 2 ou 3 épisodes on se rend compte qu'il n'y a que des enquêtes policières et que l'on apprend presque rien sur le personnage de john doe . la série n'aura pas réussie à trouver un rythme . les personnages autres que john doe sont malheureusement inintéressant et ne parviennent pas à contribuer a l'intrigue . même un acteur aussi chevronné que william forsythe paraît insipide et les autres acteurs n'arrivent malheureusement pas sauver la série par leur talent . reste que cette série aura subit un arrêt prématuré . espérons qu'ils nous pondrons un téléfilm révélant la fin car il sagît là dun beau ratage qui avait pourtant du potentiel .
3410	633	231	0	franchement je suis déçu , car en ce moment c'est un peu n'importe quoi . moi je n'ai plus le même plaisir qu'avant à regarder cette série . et j'ai hésité à mettre une étoile . si cette série n'avait pas eu de passé je lui en aurais mis 0 .
3411	333	51	1	bien que n'étant pas un grand adepte ( ou fan ) de la japanisation. , je me dois de souligner la très bonne note de ce manga . l'histoire de full métal alchemist se déroule au environs des année 1930 dans un monde semblable ( mais parallèle ) au notre , ou la chimie universelle des matières ( ou alchimie ) a été favorisé par rapport à la science . très pertinent , avec quelques très bon combats et clin d'oeil scientifique , truffé d'énigme , cette anime ravira même les plus retranché anti-manga , comme elle l'a fait pour moi-même . a voir absolument .
3412	204	23	1	magistrale ! ! l'intrigue , les dialogues ( plutôt cru , mais si réalistes ) la psychologie des personnages extrèmement travaillés et fabuleusement interprété . les images sont aussi sublimes , avec des plans extraordinaires et plutôt improbable , un jeu d'ombre et de lumière magnifique . bref , comment peut on comparé dreadwood avec doc queen.. rome était déjà impressionnant , là on touche au grand art .
3413	633	262	0	décors en carton-pâte ( toujours l'impression que les murs vont s'écrouler ) , scénario écrit par un élève de ce1 ( qui a redoublé ) , acteurs minables refusés aux tournages de pubs , réalisation à pleurer ( les figurants qui marchent mécaniquement à intervalle régulier dans le fond ) , dialogues grotesques ( toujours ce fameux cancre de ce1 ) , clichés à volonté sur les homos , les ados , ... et cette pauvre ville de marseille , qui ne méritait pas ça . on peut en rire ( parce que c'est drôle ) ou en pleurer ( parce que ça fait de l'audience ) .
3414	521	1	1	bonne série de mon enfance/adolescence.2 étoile pour le coté nostalgique et 2 étoiles pour heather locklear qui est une remarquable et sublime actrice .
3415	633	283	0	cette serie me rappel les champs de vache et notament ces grosse bouse que les vahes font et ke n est pas plus movai ke le jeu des acteurs et cenario de cete serie
3416	494	33	1	une série vraiment géniale , on devient accro dès le premier épisode , riche en rebondissements et très créative , avec beaucoup d'humour , une révélation pour moi !
3417	487	1182	0	encore une série banale , avec une impression de `` déjà vu '' . scénario typique : une catastrophe emmène des gens dans un endroit perdu , ils s'habituent à la manière de vivre des gens , il se crée des relations ...
